ID,Text,Label
6361,"""මෙන්න මේ කාලකන්නි බ*ලු හැත්ත අයින් කරලම දාන්න තියෙන්නේ මුන්ට හුජ්ජ බරටත් ස්ට්‍රයික් කාලකන්නි *****කේ රාජ්‍ය සේවය නොදමකිං ",Offensive
6362,"""  උපන් ගෙයි ඉදන් ස්ට්‍රයික් වලට ඉපදුන **** ....තව එක කොට්ඨාසයක් තමා මේ රට කාබාසිනියා කරපු හු**පුතාලා ....  """,Offensive
6363,"""  මොකා බලයේ හිටියත් මේ රට කොරන්න බෑ අනුර සජිත් නාමල් නෙමේ මොකා ආවත් මේ වගේ අකාර්යක්ෂම පාදඩ මොංගල් බෙසිගේ පුතාලා ටිකක් ඉන්නකොට රාජ්‍ය ආයතන වල .... """,Offensive
6364,"""උබ හරියට කියන්නෙ ****යෝ අනුරයා මේ රට විනාශ කරා වගේනෙ    """,Offensive
6365,"""  අනුල **** ඩිස්නෙ කට **** වහන් ඉදහන් මෝඩ ****යා  """,Offensive
6366,""" පල ඩෝබි මෙච්චර කාලයක් ලුනු හැදුවෙ තොගෙ මෑනියන්ගෙ
හු$(ත්)..තෙ**න්ද එහෙනම්
  """,Offensive
6367,"""ඔන්න මොඩ බයියෙක්   """,Offensive
6368,"""  මාලිමා බරිකැල්ලො බුරනවා විතරයි තුක් නොදකින් කුණු මෝඩයෝ මැරිල පලයල්ලා """,Offensive
6369,""" ජනාධිපති පඩි ගන්නෙ නෑනෙ හුත්තිගෙ පුතෝ   """,Offensive
6370,"""  මාලිමා බරිකැල්ලො ඉංනකං ඔහොම තමයි මෝඩ හැත්ත නොදකින් විතරක් තුක් නොදකින් කුණු මෝඩයෝ මැරිල පලයල්ලා කුණු බොරු කාරයො """,Offensive
6371,"""ඔව් ඔව් පැත්තකට වෙලා හිටපිය **** බල්ලො කොලෙන් රට හැදිල්ල ක් මිනිස්සු බලාපොරොත්තු වෙන්නෙ නෑ තොපි මේ රට කෑවා හෙන ගහන්න ඕනි තොපිට   """,Offensive
6372,""" අඩෝ හිඟන නීති වේදියා.උඹ මයිනගෙ ලෙව කාපන්.ගේ ගිනි තිබ්බ එකට කෝටි ගනන් හිඟාකාපු හිඟන ගෙවලයා.
උඹලා තුෂ්නිම් භූත වෙලා ඉන්නෙ.ජනාධිපතිතුමා කුපිත වෙලා නෙමෙයි.🖕 උඹලගෙ රෙද්දෙ ගූ ගිහිල්ලා ඉන්නෙ.යන එනමන් නැති වසල කුක්කා
  """,Offensive
6373,"""  අනේ බොගෙ ආච්චිට හාල් ගරාපිය වල් පාහරයා """,Offensive
6374,"""   කෝමද ****ගෙ කතාව පට්ට හොරා""",Offensive
6375,"""අනේ පල හු#තො ඒ කාලෙ තොපේ ඒව්න් කරපුවා වච්චල්ද නිදා ඉන්න සතා නැගිටව ගන්න එපා බොලා මොක්කුද   """,Offensive
6376,"""අනේ ගල් මූසලයෝ..ඔය උවමනාව කලිනුත් තිබ්බනම්..කෝමා වෙලාද තෝ හිටියෙ..???   """,Offensive
6377,"""  තුනෙදකින් ****යා .රට කාලා කාලා දැන්එනයා අඩුපඩු හොයව්ට..පරයා """,Offensive
6378,""" බොලාට එක සභාවක්වත් නෑනෙ පො ම් න් නයො..   """,Offensive
6379,"""පල ****රි බල්#ල යන්න   """,Offensive
6380,""" අනෙපල රට කන තොපි වගෙ නිතීඣ හොර ප#කා..  """,Offensive
6381,"""අන්තිමේ ත්පි වගේ නාකි ****ගෙ පුතාල පෝලිම්වල පාරෙ මැරිල වැටුනෙ,...   """,Offensive
6382,"""  දැන්වත් පාඩුවේ ඉදපන්කො ගස් බල්ලො කටවහගෙන.අවුරුදු 5 ඉවරවුනාම වැඩක් කරේ නැත්නම් කියවපං. """,Offensive
6383,""" පිංපියා....කර ඇරියම පේනව උඹේ තරම  """,Offensive
6384,"""   හොඳයි ඒක… ජවිපේ ඉඳලා.. පස්සේ කැඩිලා… හෙළ උරුමේ හදන් ජාතිවාදේ අවුස්සලා… මහින්දගේ පුප ****… ලෙවකත හැකි හැමෝගෙම පුපවල් ****…අන්තිමට ඡන්දේ ඉල්ලන්නවත් පක්ෂයක් නැතුව… දැන් කුහකකම් කියවනවා… එක පවුලක් රට කරපු කාලේ නැට්ට **** ගහන් ඉඳියේ මුං…""",Offensive
6385,""" ඒ තරම් බලු වැඩ කරලා දැන් රට හදන්න කතා කරනවා.. ඉස්සෙල්ලා ඒ කොල්ලට සාදාරනයක් කරපන් බල්ලා...  """,Offensive
6386,""" අවජාතක පාටලී උන්ගේ කාලේ සිල් ගත්තා වෙන්න ඇති,,,, ගොං ****යා,,,  """,Offensive
6387,""" ඉතින් පරයො උබට ඇම්මද?? අපුට හොදයි කොහොම හරි රට හදන වැඩේ කරනවනේ. උබේ උඔඅදෙස් කව්ද ඇහැව්වෙ. උබ හිතන දේ අපිට වැඩක් නෑ.  """,Offensive
6388,""" විදුලි බල මණ්ඩෙලෙන් හොරා කාපු පරම් භම්ලා  """,Offensive
6389,"""උදය ගම්මන්පිල,පාඨලී කියන්නෙ එක ඔරුවෙ හබල් ගාපු පරයො දෙන්නෙක්.   """,Offensive
6390,""" ****ට $කන්න ගිහින් කඩාගත්තෙ. අනේ මේ නොදන්න $ත්තවල් නොකිය හිටපන් නයනා  """,Offensive
6391,"""   මේ කාලකන්නි අවලම් බල්ලා හොදටම බීල ඒ අහිංසක කොල්ලව යටකරා හෙනම ගහපන් මේ වලම් බල්ලටයි ඌට කඩේ යන තෝ වගේ කාලකන්නිය නරින්ටයි""",Offensive
6392,""" නෑ උබට අරින එනගමන් බෙල්ල කඩා ගත්තේ කඩේ යන බල්ලෝ  """,Offensive
6393,"""   රට හරියට කරගෙන යද්දි කකුලෙන් අදින ****යෝ""",Offensive
6394,"""   එකේ දඩ බල්ලෝ නැද්ද අහිංසක රෝගීන්ට කළ අපරාධ ගැන කට අරින්න
 """,Offensive
6395,""" ඔය කියණ වෛද්‍යවරියගේ ඇ# දෙක තළන්න ඕන.  """,Offensive
6396,"""හදුන් උ ත් ති මාත්තයට අනුව මේ ආර්ථික ඝාතකයෙක් ගෙ සමාගමක් නේද ?? කයියනායක දෙවි පිහිටයි !!!!   """,Offensive
6397,"""කොහොම් බඩු වලයි කොල්ලොන්ගේ ඒවා බලන්න ඔනේ පොන්න*#&න්ගෙයි කතාව  ,වචනේ අල්ලන් දගලනව හු*# මැරුන එකාව අල්ලන් කරපු උන්ට මොකුත් කියන් නෑ , ඇදුම් ගලවල දූශනය කරොත් කියල වෙන්දෑ ඇවිල්ල""",Offensive
6398,"""සබරෙට යන්නේ බලාගෙන.රැග් කරන එවුන් ඉන්නවා.අපි සීනියර් කියාගත්තු පයියවල් කටට ගන්න සමණැළයෝත් ඉන්නවා.""",Offensive
6399,"""යන්න එපා ඔය ලබ්බට මගේ යාලුව මැරුනා""",Offensive
6400,"""සබරෙ පොන්#යො""",Offensive
6401,"""රටෙ ගනි#කාවන්ගෙ ලමයි දැනගන්න ඕනිද අඩියක් පස්සට වෙලා වචනයක් අල්ලගෙන ආතල් ගන්න කමෙන්ට් බලන්න ....""",Offensive
6402,"""අනේ හුත්තිගෙ .තෝත් අර කොල්ලගේ මරණෙට සම්බන්ධයි.බලු උත්තිගෙ.අව ජාතක කම ප්‍රදර්ශනය කරන්න එපා තෝ.වැරදි සාදාරණී කරණය කරලා.ගොන් වේසා තොපි ඔක්කොටම පවුල් පිටින් සා*ප වෙන්ඩ ඕන""",Offensive
6403,"""හුත්තිගෙ කතාව යසයි""",Offensive
6404,"""ඒක බලද්දි නැග්ගා  දැන් හුත්තිට   ගහන්න තමයි තියෙන්නේ""",Offensive
6405,"""පලයන් වේසියෙ යන්න""",Offensive
6406,"""පුකම් සුදු නoගි""",Offensive
6407,"""රැග් කරන වෙසිගෙ පුතල """,Offensive
6408,"""හෑලි වලින් වැඩක් නෑ අර කොල්ලව ම_රා ගත්තු වරත්තු චන්ඩි බ#ලො ටිකට දඬුවම් දීපියව්""",Offensive
